Model;Scenario;Region;Variable;Unit;2010;2030;2050
NTNU_LCA;BLUE_Map;IN;Energy service requirements|CSP|End-of-life|Cement;t/MW;0.032443;0.032344;0.032309
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Hydro|Construction|Iron;t/MW;438.2537;313.3013;309.5476
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Hydro|Construction|Cement;t/MW;273.6247;195.6313;193.3197
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Hydro|Operation|Iron;t/MW/yr;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Hydro|Operation|Cement;t/MW/yr;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Hydro|End-of-life|Iron;t/MW;0.3883;0.27749;0.57845
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Hydro|End-of-life|Cement;t/MW;0.03733;0.026611;0.20228
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, onshore|Construction|Iron;t/MW;123.2347;137.8609;134.3581
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, onshore|Construction|Cement;t/MW;38.7313;43.3421;42.2418
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, onshore|Operation|Iron;t/MW/yr;0.30123;0.34082;0.33223
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, onshore|Operation|Cement;t/MW/yr;0.011886;0.013411;0.01306
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, onshore|End-of-life|Iron;t/MW;0.024842;0.028106;0.027396
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, onshore|End-of-life|Cement;t/MW;0.0091685;0.010372;0.010111
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, offshore|Construction|Iron;t/MW;304.9826;265.7026;290.498
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, offshore|Construction|Cement;t/MW;43.021;38.0403;38.7421
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, offshore|Operation|Iron;t/MW/yr;0.70255;0.62257;0.62801
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, offshore|Operation|Cement;t/MW/yr;0.024621;0.021696;0.021836
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, offshore|End-of-life|Iron;t/MW;0.26933;0.23839;0.23994
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Wind, offshore|End-of-life|Cement;t/MW;0.036662;0.032264;0.032421
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal wo CCS|Construction|Iron;t/MW;31.4046;31.5138;31.4783
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal wo CCS|Construction|Cement;t/MW;13.9769;13.9908;13.9889
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal wo CCS|Operation|Iron;t/kWh;3.9206e-07;3.6697e-07;3.638e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal wo CCS|Operation|Cement;t/kWh;2.3645e-07;2.2176e-07;2.2022e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal wo CCS|End-of-life|Iron;t/MW;0.097991;0.097929;0.097902
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal wo CCS|End-of-life|Cement;t/MW;0.0066655;0.0066356;0.0066287
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal w CCS|Construction|Iron;t/MW;94.2339;92.9031;92.8343
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal w CCS|Construction|Cement;t/MW;32.6914;31.5621;31.5556
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal w CCS|Operation|Iron;t/kWh;6.5813e-07;4.4098e-07;4.2184e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal w CCS|Operation|Cement;t/kWh;5.094e-07;3.3803e-07;3.2406e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal w CCS|End-of-life|Iron;t/MW;0.097991;0.096836;0.096808
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Coal w CCS|End-of-life|Cement;t/MW;0.0066655;0.0065615;0.0065546
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas wo CCS|Construction|Iron;t/MW;14.7936;14.8085;14.7939
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas wo CCS|Construction|Cement;t/MW;6.6783;6.6752;6.6742
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas wo CCS|Operation|Iron;t/kWh;2.4779e-07;2.1523e-07;2.1193e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas wo CCS|Operation|Cement;t/kWh;3.6982e-08;3.2151e-08;3.1653e-08
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas wo CCS|End-of-life|Iron;t/MW;0.097992;0.09793;0.097903
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas wo CCS|End-of-life|Cement;t/MW;0.0066656;0.0066356;0.0066287
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas w CCS|Construction|Iron;t/MW;51.257;51.2835;51.2538
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas w CCS|Construction|Cement;t/MW;16.2909;16.2859;16.282
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas w CCS|Operation|Iron;t/kWh;3.2158e-07;2.7689e-07;2.6257e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas w CCS|Operation|Cement;t/kWh;1.0159e-07;8.752e-08;8.2987e-08
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas w CCS|End-of-life|Iron;t/MW;0.097992;0.09793;0.097903
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Gas w CCS|End-of-life|Cement;t/MW;0.0066656;0.0066356;0.0066287
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Nuclear|Construction|Iron;t/MW;75.631;75.6117;75.6005
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Nuclear|Construction|Cement;t/MW;62.3308;62.3224;62.319
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Nuclear|Operation|Iron;t/kWh;1.8406e-07;1.838e-07;1.8369e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Nuclear|Operation|Cement;t/kWh;1.6992e-07;1.6979e-07;1.6976e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Nuclear|End-of-life|Iron;t/MW;0.1641;0.1637;0.16337
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Nuclear|End-of-life|Cement;t/MW;0.069613;0.069429;0.069331
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_ir|Construction|Iron;t/MW;167.5098;163.1917;161.1141
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_ir|Construction|Cement;t/MW;54.7866;53.3719;52.6928
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_ir|Operation|Iron;t/kWh;3.1542e-06;3.5854e-07;1.6129e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_ir|Operation|Cement;t/kWh;8.9677e-07;2.0905e-07;4.9381e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_ir|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_ir|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_ir|Construction|Iron;t/MW;245.5335;239.204;236.1587
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_ir|Construction|Cement;t/MW;80.3067;78.233;77.2376
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_ir|Operation|Iron;t/kWh;4.2571e-06;1.014e-06;2.4544e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_ir|Operation|Cement;t/kWh;1.064e-06;2.6934e-07;5.9768e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_ir|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_ir|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_rf|Construction|Iron;t/MW;167.5098;163.1917;161.1141
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_rf|Construction|Cement;t/MW;54.7866;53.3719;52.6928
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_rf|Operation|Iron;t/kWh;1.1538e-06;9.1602e-07;7.9102e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_rf|Operation|Cement;t/kWh;4.3231e-07;3.5204e-07;3.0705e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_begr_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_rf|Construction|Iron;t/MW;245.5335;239.204;236.1587
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_rf|Construction|Cement;t/MW;80.3067;78.233;77.2376
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_rf|Operation|Iron;t/kWh;1.9479e-06;1.6575e-06;1.5056e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_rf|Operation|Cement;t/kWh;5.2783e-07;4.3439e-07;3.8211e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_begr_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_betr_rf|Construction|Iron;t/MW;167.5098;163.1917;161.1141
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_betr_rf|Construction|Cement;t/MW;54.7866;53.3719;52.6928
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_betr_rf|Operation|Iron;t/kWh;1.6306e-06;1.3417e-06;1.3099e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_betr_rf|Operation|Cement;t/kWh;6.6312e-07;5.6348e-07;5.8049e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX30_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_betr_rf|Construction|Iron;t/MW;245.5335;239.204;236.1587
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_betr_rf|Construction|Cement;t/MW;80.3067;78.233;77.2376
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_betr_rf|Operation|Iron;t/kWh;2.4983e-06;2.149e-06;2.1046e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_betr_rf|Operation|Cement;t/kWh;7.9425e-07;6.7848e-07;6.9774e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX30_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_ir|Construction|Iron;t/MW;167.5098;163.1917;161.1141
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_ir|Construction|Cement;t/MW;54.7866;53.3719;52.6928
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_ir|Operation|Iron;t/kWh;2.8312e-06;2.1771e-06;3.694e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_ir|Operation|Cement;t/kWh;8.1719e-07;7.1347e-07;1.0201e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_ir|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_ir|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_ir|Construction|Iron;t/MW;245.5335;239.204;236.1587
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_ir|Construction|Cement;t/MW;80.3067;78.233;77.2376
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_ir|Operation|Iron;t/kWh;3.8841e-06;3.1132e-06;4.8567e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_ir|Operation|Cement;t/kWh;9.721e-07;8.5161e-07;1.2053e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_ir|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_ir|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_rf|Construction|Iron;t/MW;167.5098;163.1917;161.1141
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_rf|Construction|Cement;t/MW;54.7866;53.3719;52.6928
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_rf|Operation|Iron;t/kWh;1.0206e-06;1.0806e-06;9.4862e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_rf|Operation|Cement;t/kWh;3.7511e-07;4.4012e-07;3.8317e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_begr_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_rf|Construction|Iron;t/MW;245.5335;239.204;236.1587
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_rf|Construction|Cement;t/MW;80.3067;78.233;77.2376
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_rf|Operation|Iron;t/kWh;1.7941e-06;1.8475e-06;1.6876e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_rf|Operation|Cement;t/kWh;4.618e-07;5.3607e-07;4.6997e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_begr_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_betr_rf|Construction|Iron;t/MW;167.5098;163.1917;161.1141
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_betr_rf|Construction|Cement;t/MW;54.7866;53.3719;52.6928
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_betr_rf|Operation|Iron;t/kWh;1.6266e-06;1.4853e-06;1.4773e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_betr_rf|Operation|Cement;t/kWh;6.6534e-07;6.4521e-07;6.6733e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX5_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_betr_rf|Construction|Iron;t/MW;245.5335;239.204;236.1587
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_betr_rf|Construction|Cement;t/MW;80.3067;78.233;77.2376
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_betr_rf|Operation|Iron;t/kWh;2.4936e-06;2.3147e-06;2.2979e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_betr_rf|Operation|Cement;t/kWh;7.9682e-07;7.7282e-07;7.9799e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX5_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|Construction|Iron;t/MW;167.5243;163.2055;161.1275
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|Construction|Cement;t/MW;54.7905;53.3756;52.6964
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|Operation|Iron;t/kWh;3.5258e-06;3.6407e-07;2.308e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|Operation|Cement;t/kWh;9.9865e-07;2.3575e-07;6.9574e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_ir|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|Construction|Iron;t/MW;245.5548;239.2243;236.1783
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|Construction|Cement;t/MW;80.3125;78.2385;77.2429
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|Operation|Iron;t/kWh;4.686e-06;1.0205e-06;3.2568e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|Operation|Cement;t/kWh;1.1816e-06;3.0017e-07;8.308e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_ir|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|Construction|Iron;t/MW;167.5243;163.2055;161.1275
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|Construction|Cement;t/MW;54.7905;53.3756;52.6964
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|Operation|Iron;t/kWh;1.0646e-06;1.0049e-06;9.4443e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|Operation|Cement;t/kWh;3.9837e-07;3.8712e-07;3.6918e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_begr_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|Construction|Iron;t/MW;245.5548;239.2243;236.1783
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|Construction|Cement;t/MW;80.3125;78.2385;77.2429
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|Operation|Iron;t/kWh;1.845e-06;1.7602e-06;1.6828e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|Operation|Cement;t/kWh;4.8866e-07;4.749e-07;4.5383e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_begr_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_betr_rf|Construction|Iron;t/MW;167.5243;163.2055;161.1275
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_betr_rf|Construction|Cement;t/MW;54.7905;53.3756;52.6964
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_betr_rf|Operation|Iron;t/kWh;1.6152e-06;1.4461e-06;1.4658e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_betr_rf|Operation|Cement;t/kWh;6.564e-07;6.0906e-07;6.5355e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, TAX0_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_betr_rf|Construction|Iron;t/MW;245.5548;239.2243;236.1783
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_betr_rf|Construction|Cement;t/MW;80.3125;78.2385;77.2429
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_betr_rf|Operation|Iron;t/kWh;2.4805e-06;2.2695e-06;2.2846e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_betr_rf|Operation|Cement;t/kWh;7.8651e-07;7.3109e-07;7.8209e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_betr_rf|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, TAX0_betr_rf|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, residue|Construction|Iron;t/MW;167.5098;163.1917;161.1141
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, residue|Construction|Cement;t/MW;54.7866;53.3719;52.6928
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, residue|Operation|Iron;t/kWh;1.9261e-06;1.8752e-06;1.8506e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, residue|Operation|Cement;t/kWh;5.8598e-07;5.7029e-07;5.6283e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, residue|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio wo CCS, residue|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, residue|Construction|Iron;t/MW;245.5335;239.204;236.1587
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, residue|Construction|Cement;t/MW;80.3067;78.233;77.2376
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, residue|Operation|Iron;t/kWh;2.8409e-06;2.7661e-06;2.7302e-06
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, residue|Operation|Cement;t/kWh;7.0594e-07;6.8703e-07;6.7805e-07
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, residue|End-of-life|Iron;t/MW;0;0;0
NTNU_LCA;BLUE_Map;IN;Energy service requirements|Bio w CCS, residue|End-of-life|Cement;t/MW;0;0;0
NTNU_LCA;BLUE_Map;RER;Energy service requirements|PV|Construction|Iron;t/MW;84.9348;63.9124;54.2987
NTNU_LCA;BLUE_Map;RER;Energy service requirements|PV|Construction|Cement;t/MW;27.4396;18.1879;14.9295
NTNU_LCA;BLUE_Map;RER;Energy service requirements|PV|Operation|Iron;t/MW/yr;0.0012356;0.00086899;0.00070988
NTNU_LCA;BLUE_Map;RER;Energy service requirements|PV|Operation|Cement;t/MW/yr;0.00033035;0.00023222;0.00018969
NTNU_LCA;BLUE_Map;RER;Energy service requirements|PV|End-of-life|Iron;t/MW;0.020859;0.016211;0.013477
NTNU_LCA;BLUE_Map;RER;Energy service requirements|PV|End-of-life|Cement;t/MW;0.005173;0.00402;0.003342
NTNU_LCA;BLUE_Map;RER;Energy service requirements|CSP|Construction|Iron;t/MW;471.9398;480.9703;480.927
NTNU_LCA;BLUE_Map;RER;Energy service requirements|CSP|Construction|Cement;t/MW;180.225;184.4303;184.394
NTNU_LCA;BLUE_Map;RER;Energy service requirements|CSP|Operation|Iron;t/MW/yr;0.085042;0.084855;0.084759
NTNU_LCA;BLUE_Map;RER;Energy service requirements|CSP|Operation|Cement;t/MW/yr;0.070363;0.070288;0.070262
NTNU_LCA;BLUE_Map;RER;Energy service requirements|CSP|End-of-life|Iron;t/MW;0.12251;0.12243;0.12239
NTNU_LCA;BLUE_Map;RER;Energy service requirements|CSP|End-of-life|Cement;t/MW;0.032176;0.032147;0.032136
NTNU_LCA;BLUE_Map;RER;Energy service requirements|Hydro|Construction|Iron;t/MW;438.2924;420.9147;426.4456
NTNU_LCA;BLUE_Map;RER;Energy service requirements|Hydro|Construction|Cement;t/MW;273.0822;262.2652;265.74
NTNU_LCA;BLUE_Map;RER;Energy service requirements|Hydro|Operation|Iron;t/MW/yr;0;0;0
NTNU_LCA;BLUE_Map;RER;Energy service requirements|Hydro|Operation|Cement;t/MW/yr;0;0;0
NTNU_LCA;BLUE_Map;RER;Energy service requirements|Hydro|End-of-life|Iron;t/MW;0.38802;0.37261;0.79667
NTNU_LCA;BLUE_Map;RER;Energy service requirements|Hydro|End-of-life|Cement;t/MW;0.037162;0.035664;0.27764
NTNU_LCA;BLUE_Map;RER;Energy service requirements|Wind, onshore|Construction|Iron;t/MW;156.4014;128.2241;130.3885
NTNU_LCA;BLUE_Map;RER;Energy service requirements|Wind, onshore|Construction|Cement;t/MW;49.1281;40.2936;40.976
NTNU_LCA;BLUE_Map;RER;Energy service requirements|Wind, onshore|Operation|Iron;t/MW/yr;0.38226;0.31699;0.32242
NTNU_LCA;BLUE_Map;RER;Energy service requirements|Wind, onshore|Operation|Cement;t/MW/yr;0.014984;0.012416;0.012624
NTNU_LCA;BLUE_Map;RER;Energy service requirements|Wind, onshore|End-of-life|Iron;t/MW;0.031534;0.026148;0.026596
