crop,spi
0.2606422,-0.3939394
0.2606422,-0.3333333
0.2606422,-0.2727273
0.2606422,-0.2121212
0.2606422,-0.1515152
0.2606422,-0.09090909
0.2606422,-0.03030303
0.2606422,0.03030303
0.2606422,0.09090909
0.2606422,0.1515152
0.2606422,0.2121212
0.2606422,0.2727273
0.2606422,0.3333333
0.2606422,0.3939394
0.2606422,0.4545455
0.2606422,0.5151515
0.2606422,0.5757576
0.2606422,0.6363636
0.2606422,0.6969697
0.2606422,0.7575758
0.2606422,0.8181818
0.2606422,0.8787879
0.2606422,0.9393939
0.2606422,1
0.2606422,1.060606
0.2606422,1.121212
0.2606422,1.181818
0.2606422,1.242424
0.2606422,1.30303
0.2606422,1.363636
0.2606422,1.424242
0.2606422,1.484848
0.2606422,1.545455
0.2606422,1.606061
0.2606422,1.666667
0.2606422,1.727273
0.2606422,1.787879
0.2606422,1.848485
0.2606422,1.909091
0.2606422,1.969697
0.2606422,2.030303
0.2606422,2.090909
0.2606422,2.151515
0.2606422,2.212121
0.2606422,2.272727
0.2606422,2.333333
0.2606422,2.393939
0.2606422,2.454545
0.2606422,2.515152
0.2606422,2.575758
0.2606422,2.636364
0.2606422,2.69697
0.2606422,2.757576
0.2606422,2.818182
0.2606422,2.878788
0.2606422,2.939394
0.2606422,3
0.260642229,-3
0.260642229,-2.939393939
0.260642229,-2.878787879
0.260642229,-2.818181818
0.260642229,-2.757575758
0.260642229,-2.696969697
0.260642229,-2.636363636
0.260642229,-2.575757576
0.260642229,-2.515151515
0.260642229,-2.454545455
0.2728425,-2.393939
0.2728425,-2.333333
0.2728425,-2.272727
0.2728425,-2.212121
0.2728425,-2.151515
0.2728425,-2.090909
0.2728425,-2.030303
0.2728425,-1.969697
0.2728425,-1.909091
0.2728425,-1.848485
0.2728425,-1.787879
0.2728425,-1.727273
0.2728425,-1.666667
0.2728425,-1.606061
0.2728425,-1.545455
0.2728425,-1.484848
0.2728425,-1.424242
0.2728425,-1.363636
0.2728425,-1.30303
0.2728425,-1.242424
0.2728425,-1.181818
0.2728425,-1.121212
0.2728425,-1.060606
0.2728425,-1
0.2728425,-0.9393939
0.2728425,-0.8787879
0.2728425,-0.8181818
0.2728425,-0.7575758
0.2728425,-0.6969697
0.2728425,-0.6363636
0.2728425,-0.5757576
0.2728425,-0.5151515
0.2728425,-0.4545455
0.2728425,-0.3939394
0.2728425,-0.3333333
0.2728425,-0.2727273
0.2728425,-0.2121212
0.2728425,-0.1515152
0.2728425,-0.09090909
0.2728425,-0.03030303
0.2728425,0.03030303
0.2728425,0.09090909
0.2728425,0.1515152
0.2728425,0.2121212
0.2728425,0.2727273
0.2728425,0.3333333
0.2728425,0.3939394
0.2728425,0.4545455
0.2728425,0.5151515
0.2728425,0.5757576
0.2728425,0.6363636
0.2728425,0.6969697
0.2728425,0.7575758
0.2728425,0.8181818
0.2728425,0.8787879
0.2728425,0.9393939
0.2728425,1
0.2728425,1.060606
0.2728425,1.121212
0.2728425,1.181818
0.2728425,1.242424
0.2728425,1.30303
0.2728425,1.363636
0.2728425,1.424242
0.2728425,1.484848
0.2728425,1.545455
0.2728425,1.606061
0.2728425,1.666667
0.2728425,1.727273
0.2728425,1.787879
0.2728425,1.848485
0.2728425,1.909091
0.2728425,1.969697
0.2728425,2.030303
0.2728425,2.090909
0.2728425,2.151515
0.2728425,2.212121
0.2728425,2.272727
0.2728425,2.333333
0.2728425,2.393939
0.2728425,2.454545
0.2728425,2.515152
0.2728425,2.575758
0.2728425,2.636364
0.2728425,2.69697
0.2728425,2.757576
0.2728425,2.818182
0.2728425,2.878788
0.2728425,2.939394
0.2728425,3
0.272842528,-3
0.272842528,-2.939393939
0.272842528,-2.878787879
0.272842528,-2.818181818
0.272842528,-2.757575758
0.272842528,-2.696969697
0.272842528,-2.636363636
0.272842528,-2.575757576
0.272842528,-2.515151515
0.272842528,-2.454545455
0.2853417,-2.393939
0.2853417,-2.333333
0.2853417,-2.272727
0.2853417,-2.212121
0.2853417,-2.151515
0.2853417,-2.090909
0.2853417,-2.030303
0.2853417,-1.969697
0.2853417,-1.909091
0.2853417,-1.848485
0.2853417,-1.787879
0.2853417,-1.727273
0.2853417,-1.666667
0.2853417,-1.606061
0.2853417,-1.545455
0.2853417,-1.484848
0.2853417,-1.424242
0.2853417,-1.363636
0.2853417,-1.30303
0.2853417,-1.242424
0.2853417,-1.181818
0.2853417,-1.121212
0.2853417,-1.060606
0.2853417,-1
0.2853417,-0.9393939
0.2853417,-0.8787879
0.2853417,-0.8181818
0.2853417,-0.7575758
0.2853417,-0.6969697
0.2853417,-0.6363636
0.2853417,-0.5757576
0.2853417,-0.5151515
0.2853417,-0.4545455
0.2853417,-0.3939394
0.2853417,-0.3333333
0.2853417,-0.2727273
0.2853417,-0.2121212
0.2853417,-0.1515152
0.2853417,-0.09090909
0.2853417,-0.03030303
0.2853417,0.03030303
0.2853417,0.09090909
0.2853417,0.1515152
0.2853417,0.2121212
0.2853417,0.2727273
0.2853417,0.3333333
0.2853417,0.3939394
0.2853417,0.4545455
0.2853417,0.5151515
0.2853417,0.5757576
0.2853417,0.6363636
0.2853417,0.6969697
0.2853417,0.7575758
0.2853417,0.8181818
0.2853417,0.8787879
0.2853417,0.9393939
0.2853417,1
0.2853417,1.060606
0.2853417,1.121212
0.2853417,1.181818
0.2853417,1.242424
0.2853417,1.30303
0.2853417,1.363636
0.2853417,1.424242
0.2853417,1.484848
0.2853417,1.545455
0.2853417,1.606061
0.2853417,1.666667
0.2853417,1.727273
0.2853417,1.787879
0.2853417,1.848485
0.2853417,1.909091
0.2853417,1.969697
0.2853417,2.030303
0.2853417,2.090909
0.2853417,2.151515
0.2853417,2.212121
0.2853417,2.272727
0.2853417,2.333333
0.2853417,2.393939
0.2853417,2.454545
0.2853417,2.515152
0.2853417,2.575758
0.2853417,2.636364
0.2853417,2.69697
0.2853417,2.757576
0.2853417,2.818182
0.2853417,2.878788
0.2853417,2.939394
0.2853417,3
0.285341712,-3
0.285341712,-2.939393939
0.285341712,-2.878787879
0.285341712,-2.818181818
0.285341712,-2.757575758
0.285341712,-2.696969697
0.285341712,-2.636363636
0.285341712,-2.575757576
0.285341712,-2.515151515
0.285341712,-2.454545455
0.298169555,-3
0.298169555,-2.939393939
0.298169555,-2.878787879
0.298169555,-2.818181818
0.298169555,-2.757575758
0.298169555,-2.696969697
0.298169555,-2.636363636
0.298169555,-2.575757576
0.298169555,-2.515151515
0.298169555,-2.454545455
0.2981696,-2.393939
0.2981696,-2.333333
0.2981696,-2.272727
0.2981696,-2.212121
0.2981696,-2.151515
0.2981696,-2.090909
0.2981696,-2.030303
0.2981696,-1.969697
0.2981696,-1.909091
0.2981696,-1.848485
0.2981696,-1.787879
0.2981696,-1.727273
0.2981696,-1.666667
0.2981696,-1.606061
0.2981696,-1.545455
0.2981696,-1.484848
0.2981696,-1.424242
0.2981696,-1.363636
0.2981696,-1.30303
0.2981696,-1.242424
0.2981696,-1.181818
0.2981696,-1.121212
0.2981696,-1.060606
0.2981696,-1
0.2981696,-0.9393939
0.2981696,-0.8787879
0.2981696,-0.8181818
0.2981696,-0.7575758
0.2981696,-0.6969697
0.2981696,-0.6363636
0.2981696,-0.5757576
0.2981696,-0.5151515
0.2981696,-0.4545455
0.2981696,-0.3939394
0.2981696,-0.3333333
0.2981696,-0.2727273
0.2981696,-0.2121212
0.2981696,-0.1515152
0.2981696,-0.09090909
0.2981696,-0.03030303
0.2981696,0.03030303
0.2981696,0.09090909
0.2981696,0.1515152
0.2981696,0.2121212
0.2981696,0.2727273
0.2981696,0.3333333
0.2981696,0.3939394
0.2981696,0.4545455
0.2981696,0.5151515
0.2981696,0.5757576
0.2981696,0.6363636
0.2981696,0.6969697
0.2981696,0.7575758
0.2981696,0.8181818
0.2981696,0.8787879
0.2981696,0.9393939
0.2981696,1
0.2981696,1.060606
0.2981696,1.121212
0.2981696,1.181818
0.2981696,1.242424
0.2981696,1.30303
0.2981696,1.363636
0.2981696,1.424242
0.2981696,1.484848
0.2981696,1.545455
0.2981696,1.606061
0.2981696,1.666667
0.2981696,1.727273
0.2981696,1.787879
0.2981696,1.848485
0.2981696,1.909091
0.2981696,1.969697
0.2981696,2.030303
0.2981696,2.090909
0.2981696,2.151515
0.2981696,2.212121
0.2981696,2.272727
0.2981696,2.333333
0.2981696,2.393939
0.2981696,2.454545
0.2981696,2.515152
0.2981696,2.575758
0.2981696,2.636364
0.2981696,2.69697
0.2981696,2.757576
0.2981696,2.818182
0.2981696,2.878788
0.2981696,2.939394
0.2981696,3
0.3113598,-2.393939
0.3113598,-2.333333
0.3113598,-2.272727
0.3113598,-2.212121
0.3113598,-2.151515
0.3113598,-2.090909
0.3113598,-2.030303
0.3113598,-1.969697
0.3113598,-1.909091
0.3113598,-1.848485
0.3113598,-1.787879
0.3113598,-1.727273
0.3113598,-1.666667
0.3113598,-1.606061
0.3113598,-1.545455
0.3113598,-1.484848
0.3113598,-1.424242
0.3113598,-1.363636
0.3113598,-1.30303
0.3113598,-1.242424
0.3113598,-1.181818
0.3113598,-1.121212
0.3113598,-1.060606
0.3113598,-1
0.3113598,-0.9393939
0.3113598,-0.8787879
0.3113598,-0.8181818
0.3113598,-0.7575758
0.3113598,-0.6969697
0.3113598,-0.6363636
0.3113598,-0.5757576
0.3113598,-0.5151515
0.3113598,-0.4545455
0.3113598,-0.3939394
0.3113598,-0.3333333
0.3113598,-0.2727273
0.3113598,-0.2121212
0.3113598,-0.1515152
0.3113598,-0.09090909
0.3113598,-0.03030303
0.3113598,0.03030303
0.3113598,0.09090909
0.3113598,0.1515152
0.3113598,0.2121212
0.3113598,0.2727273
0.3113598,0.3333333
0.3113598,0.3939394
0.3113598,0.4545455
0.3113598,0.5151515
0.3113598,0.5757576
0.3113598,0.6363636
0.3113598,0.6969697
0.3113598,0.7575758
0.3113598,0.8181818
0.3113598,0.8787879
0.3113598,0.9393939
0.3113598,1
0.3113598,1.060606
0.3113598,1.121212
0.3113598,1.181818
0.3113598,1.242424
0.3113598,1.30303
0.3113598,1.363636
0.3113598,1.424242
0.3113598,1.484848
0.3113598,1.545455
0.3113598,1.606061
0.3113598,1.666667
0.3113598,1.727273
0.3113598,1.787879
0.3113598,1.848485
0.3113598,1.909091
0.3113598,1.969697
0.3113598,2.030303
0.3113598,2.090909
0.3113598,2.151515
0.3113598,2.212121
0.3113598,2.272727
0.3113598,2.333333
0.3113598,2.393939
0.3113598,2.454545
0.3113598,2.515152
0.3113598,2.575758
0.3113598,2.636364
0.3113598,2.69697
0.3113598,2.757576
0.3113598,2.818182
0.3113598,2.878788
0.3113598,2.939394
0.3113598,3
0.311359828,-3
0.311359828,-2.939393939
0.311359828,-2.878787879
0.311359828,-2.818181818
0.311359828,-2.757575758
0.311359828,-2.696969697
0.311359828,-2.636363636
0.311359828,-2.575757576
0.311359828,-2.515151515
0.311359828,-2.454545455
0.324951097,-3
0.324951097,-2.939393939
0.324951097,-2.878787879
0.324951097,-2.818181818
0.324951097,-2.757575758
0.324951097,-2.696969697
0.324951097,-2.636363636
0.324951097,-2.575757576
0.324951097,-2.515151515
0.324951097,-2.454545455
0.3249511,-2.393939
0.3249511,-2.333333
0.3249511,-2.272727
0.3249511,-2.212121
0.3249511,-2.151515
0.3249511,-2.090909
0.3249511,-2.030303
0.3249511,-1.969697
0.3249511,-1.909091
0.3249511,-1.848485
0.3249511,-1.787879
0.3249511,-1.727273
0.3249511,-1.666667
0.3249511,-1.606061
0.3249511,-1.545455
0.3249511,-1.484848
0.3249511,-1.424242
0.3249511,-1.363636
0.3249511,-1.30303
0.3249511,-1.242424
0.3249511,-1.181818
0.3249511,-1.121212
0.3249511,-1.060606
0.3249511,-1
0.3249511,-0.9393939
0.3249511,-0.8787879
0.3249511,-0.8181818
0.3249511,-0.7575758
0.3249511,-0.6969697
0.3249511,-0.6363636
0.3249511,-0.5757576
0.3249511,-0.5151515
0.3249511,-0.4545455
0.3249511,-0.3939394
0.3249511,-0.3333333
0.3249511,-0.2727273
0.3249511,-0.2121212
0.3249511,-0.1515152
0.3249511,-0.09090909
0.3249511,-0.03030303
0.3249511,0.03030303
0.3249511,0.09090909
0.3249511,0.1515152
0.3249511,0.2121212
0.3249511,0.2727273
0.3249511,0.3333333
0.3249511,0.3939394
0.3249511,0.4545455
0.3249511,0.5151515
0.3249511,0.5757576
0.3249511,0.6363636
0.3249511,0.6969697
0.3249511,0.7575758
0.3249511,0.8181818
0.3249511,0.8787879
0.3249511,0.9393939
0.3249511,1
0.3249511,1.060606
0.3249511,1.121212
0.3249511,1.181818
0.3249511,1.242424
0.3249511,1.30303
0.3249511,1.363636
0.3249511,1.424242
0.3249511,1.484848
0.3249511,1.545455
0.3249511,1.606061
0.3249511,1.666667
0.3249511,1.727273
0.3249511,1.787879
0.3249511,1.848485
0.3249511,1.909091
0.3249511,1.969697
0.3249511,2.030303
0.3249511,2.090909
0.3249511,2.151515
0.3249511,2.212121
0.3249511,2.272727
0.3249511,2.333333
0.3249511,2.393939
0.3249511,2.454545
0.3249511,2.515152
0.3249511,2.575758
0.3249511,2.636364
0.3249511,2.69697
0.3249511,2.757576
0.3249511,2.818182
0.3249511,2.878788
0.3249511,2.939394
0.3249511,3
0.3389877,-2.393939
0.3389877,-2.333333
0.3389877,-2.272727
0.3389877,-2.212121
0.3389877,-2.151515
0.3389877,-2.090909
0.3389877,-2.030303
0.3389877,-1.969697
0.3389877,-1.909091
0.3389877,-1.848485
0.3389877,-1.787879
0.3389877,-1.727273
0.3389877,-1.666667
0.3389877,-1.606061
0.3389877,-1.545455
0.3389877,-1.484848
0.3389877,-1.424242
0.3389877,-1.363636
0.3389877,-1.30303
0.3389877,-1.242424
0.3389877,-1.181818
0.3389877,-1.121212
0.3389877,-1.060606
0.3389877,-1
0.3389877,-0.9393939
0.3389877,-0.8787879
0.3389877,-0.8181818
0.3389877,-0.7575758
0.3389877,-0.6969697
0.3389877,-0.6363636
0.3389877,-0.5757576
0.3389877,-0.5151515
0.3389877,-0.4545455
0.3389877,-0.3939394
0.3389877,-0.3333333
0.3389877,-0.2727273
0.3389877,-0.2121212
0.3389877,-0.1515152
0.3389877,-0.09090909
0.3389877,-0.03030303
0.3389877,0.03030303
0.3389877,0.09090909
0.3389877,0.1515152
0.3389877,0.2121212
0.3389877,0.2727273
0.3389877,0.3333333
0.3389877,0.3939394
0.3389877,0.4545455
0.3389877,0.5151515
0.3389877,0.5757576
0.3389877,0.6363636
0.3389877,0.6969697
0.3389877,0.7575758
0.3389877,0.8181818
0.3389877,0.8787879
0.3389877,0.9393939
0.3389877,1
0.3389877,1.060606
0.3389877,1.121212
0.3389877,1.181818
0.3389877,1.242424
0.3389877,1.30303
0.3389877,1.363636
0.3389877,1.424242
0.3389877,1.484848
0.3389877,1.545455
0.3389877,1.606061
0.3389877,1.666667
0.3389877,1.727273
0.3389877,1.787879
0.3389877,1.848485
0.3389877,1.909091
0.3389877,1.969697
0.3389877,2.030303
0.3389877,2.090909
0.3389877,2.151515
0.3389877,2.212121
0.3389877,2.272727
0.3389877,2.333333
0.3389877,2.393939
0.3389877,2.454545
0.3389877,2.515152
0.3389877,2.575758
0.3389877,2.636364
0.3389877,2.69697
0.3389877,2.757576
0.3389877,2.818182
0.3389877,2.878788
0.3389877,2.939394
0.3389877,3
0.33898773,-3
0.33898773,-2.939393939
0.33898773,-2.878787879
0.33898773,-2.818181818
0.33898773,-2.757575758
0.33898773,-2.696969697
0.33898773,-2.636363636
0.33898773,-2.575757576
0.33898773,-2.515151515
0.33898773,-2.454545455
0.353521189,-3
0.353521189,-2.939393939
0.353521189,-2.878787879
0.353521189,-2.818181818
0.353521189,-2.757575758
0.353521189,-2.696969697
0.353521189,-2.636363636
0.353521189,-2.575757576
0.353521189,-2.515151515
0.353521189,-2.454545455
0.3535212,-2.393939
0.3535212,-2.333333
0.3535212,-2.272727
0.3535212,-2.212121
0.3535212,-2.151515
0.3535212,-2.090909
0.3535212,-2.030303
0.3535212,-1.969697
0.3535212,-1.909091
0.3535212,-1.848485
0.3535212,-1.787879
0.3535212,-1.727273
0.3535212,-1.666667
0.3535212,-1.606061
0.3535212,-1.545455
0.3535212,-1.484848
0.3535212,-1.424242
0.3535212,-1.363636
0.3535212,-1.30303
0.3535212,-1.242424
0.3535212,-1.181818
0.3535212,-1.121212
0.3535212,-1.060606
0.3535212,-1
0.3535212,-0.9393939
0.3535212,-0.8787879
0.3535212,-0.8181818
0.3535212,-0.7575758
0.3535212,-0.6969697
0.3535212,-0.6363636
0.3535212,-0.5757576
0.3535212,-0.5151515
0.3535212,-0.4545455
0.3535212,-0.3939394
0.3535212,-0.3333333
0.3535212,-0.2727273
0.3535212,-0.2121212
0.3535212,-0.1515152
0.3535212,-0.09090909
0.3535212,-0.03030303
0.3535212,0.03030303
0.3535212,0.09090909
0.3535212,0.1515152
0.3535212,0.2121212
0.3535212,0.2727273
0.3535212,0.3333333
0.3535212,0.3939394
0.3535212,0.4545455
0.3535212,0.5151515
0.3535212,0.5757576
0.3535212,0.6363636
0.3535212,0.6969697
0.3535212,0.7575758
0.3535212,0.8181818
0.3535212,0.8787879
0.3535212,0.9393939
0.3535212,1
0.3535212,1.060606
0.3535212,1.121212
0.3535212,1.181818
0.3535212,1.242424
0.3535212,1.30303
0.3535212,1.363636
0.3535212,1.424242
0.3535212,1.484848
0.3535212,1.545455
0.3535212,1.606061
0.3535212,1.666667
0.3535212,1.727273
0.3535212,1.787879
0.3535212,1.848485
0.3535212,1.909091
0.3535212,1.969697
0.3535212,2.030303
0.3535212,2.090909
0.3535212,2.151515
0.3535212,2.212121
0.3535212,2.272727
0.3535212,2.333333
0.3535212,2.393939
0.3535212,2.454545
0.3535212,2.515152
0.3535212,2.575758
0.3535212,2.636364
0.3535212,2.69697
0.3535212,2.757576
0.3535212,2.818182
0.3535212,2.878788
0.3535212,2.939394
0.3535212,3
0.368611697,-3
0.368611697,-2.939393939
0.368611697,-2.878787879
0.368611697,-2.818181818
0.368611697,-2.757575758
0.368611697,-2.696969697
0.368611697,-2.636363636
0.368611697,-2.575757576
0.368611697,-2.515151515
0.368611697,-2.454545455
0.3686117,-2.393939
0.3686117,-2.333333
0.3686117,-2.272727
0.3686117,-2.212121
0.3686117,-2.151515
0.3686117,-2.090909
0.3686117,-2.030303
0.3686117,-1.969697
0.3686117,-1.909091
0.3686117,-1.848485
0.3686117,-1.787879
0.3686117,-1.727273
0.3686117,-1.666667
0.3686117,-1.606061
0.3686117,-1.545455
0.3686117,-1.484848
0.3686117,-1.424242
0.3686117,-1.363636
0.3686117,-1.30303
0.3686117,-1.242424
0.3686117,-1.181818
0.3686117,-1.121212
0.3686117,-1.060606
0.3686117,-1
0.3686117,-0.9393939
0.3686117,-0.8787879
0.3686117,-0.8181818
0.3686117,-0.7575758
0.3686117,-0.6969697
0.3686117,-0.6363636
0.3686117,-0.5757576
0.3686117,-0.5151515
0.3686117,-0.4545455
0.3686117,-0.3939394
0.3686117,-0.3333333
0.3686117,-0.2727273
0.3686117,-0.2121212
0.3686117,-0.1515152
0.3686117,-0.09090909
0.3686117,-0.03030303
0.3686117,0.03030303
0.3686117,0.09090909
0.3686117,0.1515152
0.3686117,0.2121212
0.3686117,0.2727273
0.3686117,0.3333333
0.3686117,0.3939394
0.3686117,0.4545455
0.3686117,0.5151515
0.3686117,0.5757576
0.3686117,0.6363636
0.3686117,0.6969697
0.3686117,0.7575758
0.3686117,0.8181818
0.3686117,0.8787879
0.3686117,0.9393939
0.3686117,1
0.3686117,1.060606
0.3686117,1.121212
0.3686117,1.181818
0.3686117,1.242424
0.3686117,1.30303
0.3686117,1.363636
0.3686117,1.424242
0.3686117,1.484848
0.3686117,1.545455
0.3686117,1.606061
0.3686117,1.666667
0.3686117,1.727273
0.3686117,1.787879
0.3686117,1.848485
0.3686117,1.909091
0.3686117,1.969697
0.3686117,2.030303
0.3686117,2.090909
0.3686117,2.151515
0.3686117,2.212121
0.3686117,2.272727
0.3686117,2.333333
0.3686117,2.393939
0.3686117,2.454545
0.3686117,2.515152
0.3686117,2.575758
0.3686117,2.636364
0.3686117,2.69697
0.3686117,2.757576
0.3686117,2.818182
0.3686117,2.878788
0.3686117,2.939394
0.3686117,3
0.3843304,-2.393939
0.3843304,-2.333333
0.3843304,-2.272727
0.3843304,-2.212121
0.3843304,-2.151515
0.3843304,-2.090909
0.3843304,-2.030303
0.3843304,-1.969697
0.3843304,-1.909091
0.3843304,-1.848485
0.3843304,-1.787879
0.3843304,-1.727273
0.3843304,-1.666667
0.3843304,-1.606061
0.3843304,-1.545455
0.3843304,-1.484848
0.3843304,-1.424242
0.3843304,-1.363636
0.3843304,-1.30303
0.3843304,-1.242424
0.3843304,-1.181818
0.3843304,-1.121212
0.3843304,-1.060606
0.3843304,-1
0.3843304,-0.9393939
0.3843304,-0.8787879
0.3843304,-0.8181818
0.3843304,-0.7575758
0.3843304,-0.6969697
0.3843304,-0.6363636
0.3843304,-0.5757576
0.3843304,-0.5151515
0.3843304,-0.4545455
0.3843304,-0.3939394
0.3843304,-0.3333333
0.3843304,-0.2727273
0.3843304,-0.2121212
0.3843304,-0.1515152
0.3843304,-0.09090909
0.3843304,-0.03030303
0.3843304,0.03030303
0.3843304,0.09090909
0.3843304,0.1515152
0.3843304,0.2121212
0.3843304,0.2727273
0.3843304,0.3333333
0.3843304,0.3939394
0.3843304,0.4545455
0.3843304,0.5151515
0.3843304,0.5757576
0.3843304,0.6363636
0.3843304,0.6969697
0.3843304,0.7575758
0.3843304,0.8181818
0.3843304,0.8787879
0.3843304,0.9393939
0.3843304,1
0.3843304,1.060606
0.3843304,1.121212
0.3843304,1.181818
0.3843304,1.242424
0.3843304,1.30303
0.3843304,1.363636
0.3843304,1.424242
0.3843304,1.484848
0.3843304,1.545455
0.3843304,1.606061
0.3843304,1.666667
0.3843304,1.727273
0.3843304,1.787879
0.3843304,1.848485
0.3843304,1.909091
0.3843304,1.969697
0.3843304,2.030303
0.3843304,2.090909
0.3843304,2.151515
0.3843304,2.212121
0.3843304,2.272727
0.3843304,2.333333
0.3843304,2.393939
0.3843304,2.454545
0.3843304,2.515152
0.3843304,2.575758
0.3843304,2.636364
0.3843304,2.69697
0.3843304,2.757576
0.3843304,2.818182
0.3843304,2.878788
0.3843304,2.939394
0.3843304,3
0.384330433,-3
0.384330433,-2.939393939
0.384330433,-2.878787879
0.384330433,-2.818181818
0.384330433,-2.757575758
0.384330433,-2.696969697
0.384330433,-2.636363636
0.384330433,-2.575757576
0.384330433,-2.515151515
0.384330433,-2.454545455
0.400762458,-3
0.400762458,-2.939393939
0.400762458,-2.878787879
0.400762458,-2.818181818
0.400762458,-2.757575758
0.400762458,-2.696969697
0.400762458,-2.636363636
0.400762458,-2.575757576
0.400762458,-2.515151515
0.400762458,-2.454545455
0.4007625,-2.393939
0.4007625,-2.333333
0.4007625,-2.272727
0.4007625,-2.212121
0.4007625,-2.151515
0.4007625,-2.090909
0.4007625,-2.030303
0.4007625,-1.969697
0.4007625,-1.909091
0.4007625,-1.848485
0.4007625,-1.787879
0.4007625,-1.727273
0.4007625,-1.666667
0.4007625,-1.606061
0.4007625,-1.545455
0.4007625,-1.484848
0.4007625,-1.424242
0.4007625,-1.363636
0.4007625,-1.30303
0.4007625,-1.242424
0.4007625,-1.181818
0.4007625,-1.121212
0.4007625,-1.060606
0.4007625,-1
0.4007625,-0.9393939
0.4007625,-0.8787879
0.4007625,-0.8181818
0.4007625,-0.7575758
0.4007625,-0.6969697
0.4007625,-0.6363636
0.4007625,-0.5757576
0.4007625,-0.5151515
0.4007625,-0.4545455
0.4007625,-0.3939394
0.4007625,-0.3333333
0.4007625,-0.2727273
0.4007625,-0.2121212
0.4007625,-0.1515152
0.4007625,-0.09090909
0.4007625,-0.03030303
0.4007625,0.03030303
0.4007625,0.09090909
0.4007625,0.1515152
0.4007625,0.2121212
0.4007625,0.2727273
0.4007625,0.3333333
0.4007625,0.3939394
0.4007625,0.4545455
0.4007625,0.5151515
0.4007625,0.5757576
0.4007625,0.6363636
0.4007625,0.6969697
0.4007625,0.7575758
0.4007625,0.8181818
0.4007625,0.8787879
0.4007625,0.9393939
0.4007625,1
0.4007625,1.060606
0.4007625,1.121212
0.4007625,1.181818
0.4007625,1.242424
0.4007625,1.30303
0.4007625,1.363636
0.4007625,1.424242
0.4007625,1.484848
0.4007625,1.545455
0.4007625,1.606061
0.4007625,1.666667
0.4007625,1.727273
0.4007625,1.787879
0.4007625,1.848485
0.4007625,1.909091
0.4007625,1.969697
0.4007625,2.030303
0.4007625,2.090909
0.4007625,2.151515
0.4007625,2.212121
0.4007625,2.272727
0.4007625,2.333333
0.4007625,2.393939
0.4007625,2.454545
0.4007625,2.515152
0.4007625,2.575758
0.4007625,2.636364
0.4007625,2.69697
0.4007625,2.757576
0.4007625,2.818182
0.4007625,2.878788
0.4007625,2.939394
0.4007625,3
0.4180107,-2.393939
0.4180107,-2.333333
0.4180107,-2.272727
0.4180107,-2.212121
0.4180107,-2.151515
0.4180107,-2.090909
0.4180107,-2.030303
0.4180107,-1.969697
0.4180107,-1.909091
0.4180107,-1.848485
0.4180107,-1.787879
0.4180107,-1.727273
0.4180107,-1.666667
0.4180107,-1.606061
0.4180107,-1.545455
0.4180107,-1.484848
0.4180107,-1.424242
0.4180107,-1.363636
0.4180107,-1.30303
0.4180107,-1.242424
0.4180107,-1.181818
0.4180107,-1.121212
0.4180107,-1.060606
0.4180107,-1
0.4180107,-0.9393939
0.4180107,-0.8787879
0.4180107,-0.8181818
0.4180107,-0.7575758
0.4180107,-0.6969697
0.4180107,-0.6363636
0.4180107,-0.5757576
0.4180107,-0.5151515
0.4180107,-0.4545455
0.4180107,-0.3939394
0.4180107,-0.3333333
0.4180107,-0.2727273
0.4180107,-0.2121212
0.4180107,-0.1515152
0.4180107,-0.09090909
0.4180107,-0.03030303
0.4180107,0.03030303
0.4180107,0.09090909
0.4180107,0.1515152
0.4180107,0.2121212
0.4180107,0.2727273
0.4180107,0.3333333
0.4180107,0.3939394
0.4180107,0.4545455
0.4180107,0.5151515
0.4180107,0.5757576
0.4180107,0.6363636
0.4180107,0.6969697
0.4180107,0.7575758
0.4180107,0.8181818
0.4180107,0.8787879
0.4180107,0.9393939
0.4180107,1
0.4180107,1.060606
0.4180107,1.121212
0.4180107,1.181818
0.4180107,1.242424
0.4180107,1.30303
0.4180107,1.363636
0.4180107,1.424242
0.4180107,1.484848
0.4180107,1.545455
0.4180107,1.606061
0.4180107,1.666667
0.4180107,1.727273
0.4180107,1.787879
0.4180107,1.848485
0.4180107,1.909091
0.4180107,1.969697
0.4180107,2.030303
0.4180107,2.090909
0.4180107,2.151515
0.4180107,2.212121
0.4180107,2.272727
0.4180107,2.333333
0.4180107,2.393939
0.4180107,2.454545
0.4180107,2.515152
0.4180107,2.575758
0.4180107,2.636364
0.4180107,2.69697
0.4180107,2.757576
0.4180107,2.818182
0.4180107,2.878788
0.4180107,2.939394
0.4180107,3
0.4180107,-3
0.4180107,-2.939393939
0.4180107,-2.878787879
0.4180107,-2.818181818
0.4180107,-2.757575758
0.4180107,-2.696969697
0.4180107,-2.636363636
0.4180107,-2.575757576
0.4180107,-2.515151515
0.4180107,-2.454545455
0.436201496,-3
0.436201496,-2.939393939
0.436201496,-2.878787879
0.436201496,-2.818181818
0.436201496,-2.757575758
0.436201496,-2.696969697
0.436201496,-2.636363636
0.436201496,-2.575757576
0.436201496,-2.515151515
0.436201496,-2.454545455
0.4362015,-2.393939
0.4362015,-2.333333
0.4362015,-2.272727
0.4362015,-2.212121
0.4362015,-2.151515
0.4362015,-2.090909
0.4362015,-2.030303
0.4362015,-1.969697
0.4362015,-1.909091
0.4362015,-1.848485
